c instance by G2
c solution = 01011110110110110010011100010100000111111010101000
p cnf 50 120 3
w 5 7 2 9 5 4 5 1 6 7 8 5 5 7 5 1 2 7 6 0 3 1 3 2 8 7 0 0 7 1 2 8 6 0 6 1 7 9 5 8 6 0 4 4 2 8 5 3 6 6 
-18 50 12 0
-35 20 -41 0
-36 5 -24 0
13 -25 -37 0
34 -29 50 0
-15 41 11 0
41 -26 -15 0
-12 24 -33 0
-4 -31 49 0
28 -44 -24 0
28 47 -4 0
1 -11 28 0
10 19 47 0
44 8 -48 0
18 14 28 0
-10 9 29 0
7 27 -33 0
47 -10 33 0
-21 20 50 0
24 44 -37 0
20 -27 -28 0
41 46 6 0
38 42 17 0
30 -15 -37 0
28 12 -36 0
-21 27 50 0
34 -39 36 0
-18 42 -38 0
10 -41 25 0
-38 7 3 0
27 -35 -12 0
-3 27 -2 0
-6 -1 48 0
3 -35 20 0
-4 -41 -48 0
-42 -47 -30 0
-43 -11 7 0
32 -40 43 0
5 -11 -17 0
44 43 -3 0
-7 -26 11 0
-29 -41 -5 0
-31 43 -46 0
-20 -49 -33 0
-5 31 -32 0
34 -32 -45 0
-38 10 8 0
-43 -22 28 0
-10 -25 49 0
-8 -45 -12 0
46 -47 -11 0
25 -46 26 0
39 35 29 0
-40 -49 29 0
33 -47 -14 0
-8 44 -33 0
-16 -33 -9 0
45 -35 44 0
-8 -35 -44 0
-47 6 -45 0
11 -25 32 0
10 -31 20 0
22 -35 -37 0
4 26 -28 0
50 -11 -12 0
-36 24 -45 0
-11 38 -3 0
19 4 -20 0
-23 17 -29 0
45 -23 -9 0
12 13 19 0
-33 -20 -1 0
-2 -24 -50 0
17 -4 37 0
-9 14 19 0
-50 -32 47 0
7 -15 -37 0
17 -14 3 0
6 -25 1 0
24 22 26 0
12 44 33 0
-9 -47 22 0
-44 9 -38 0
36 -2 42 0
-44 -37 -10 0
22 -50 -1 0
-24 -21 -2 0
-7 19 -22 0
-5 -49 1 0
35 50 -3 0
-37 30 11 0
-38 8 4 0
-12 6 37 0
-9 -46 11 0
35 3 -50 0
34 -47 38 0
-26 22 -39 0
-29 -2 -48 0
46 1 -34 0
14 2 -47 0
10 -38 44 0
-10 23 -40 0
-47 11 15 0
-35 14 -49 0
-13 -10 -50 0
-2 -44 -12 0
42 -44 46 0
-20 -13 -5 0
-29 -40 -39 0
-7 -12 -29 0
-40 27 13 0
-30 -17 -45 0
-9 -17 -10 0
-47 16 34 0
44 -18 -34 0
40 -22 -9 0
26 10 43 0
12 -16 -37 0
43 4 -46 0
-11 49 -10 0
