c instance by G2
c solution = 010010101011111001100110011000
p cnf 30 42 3
w 5 3 1 4 1 3 5 1 9 7 5 9 1 8 8 7 0 3 8 1 6 2 7 3 0 5 6 3 2 8 
-28 8 25 0
21 25 -20 0
-13 -9 -6 0
6 -26 -4 0
6 -7 2 0
-6 15 30 0
4 13 17 0
-17 -29 -14 0
22 20 29 0
20 4 26 0
9 -30 -29 0
-7 -17 29 0
-11 20 2 0
24 -15 27 0
17 18 10 0
-2 -25 20 0
24 -30 -5 0
-11 -8 -2 0
7 16 -14 0
-19 28 -16 0
21 -13 5 0
-12 7 27 0
10 -27 12 0
-1 25 21 0
-11 -9 -29 0
-3 -13 23 0
-24 -23 8 0
8 -21 -12 0
-7 -21 -28 0
-19 16 -3 0
1 -10 20 0
21 25 14 0
-23 3 19 0
-6 -25 16 0
23 -7 1 0
15 -27 20 0
-4 -8 27 0
-19 -14 27 0
18 -23 8 0
9 -11 -12 0
6 30 -21 0
-2 11 -9 0
