c instance by G2
c solution = 00000000010101100001000011011010110110001111110000
p cnf 50 110 3
w 2 5 4 8 2 6 3 8 6 8 4 0 5 8 7 5 2 6 5 2 7 4 2 5 7 6 7 3 7 2 2 6 1 6 0 2 4 7 8 4 7 4 0 3 7 2 1 8 7 9 
20 -4 15 0
-5 -32 12 0
-6 -2 -3 0
-32 3 -28 0
-3 -12 49 0
4 -10 -16 0
-12 2 -13 0
30 33 6 0
-18 27 -43 0
33 -49 40 0
-46 43 -31 0
2 -22 -49 0
39 6 46 0
-35 21 -34 0
-12 38 -9 0
40 9 -48 0
14 42 33 0
17 -21 39 0
-46 36 -26 0
21 -20 -38 0
-39 21 26 0
20 19 -34 0
-20 -12 -50 0
22 17 33 0
18 -23 35 0
26 -17 -28 0
32 43 -28 0
-14 -29 -1 0
-7 48 -2 0
-30 23 -12 0
42 5 -15 0
-10 14 -27 0
-33 -2 13 0
50 -29 46 0
40 5 -32 0
-45 -35 -9 0
15 21 38 0
49 8 -35 0
-47 11 32 0
-41 -29 -7 0
44 19 24 0
18 -19 -41 0
26 40 -36 0
-22 3 45 0
22 -18 -36 0
-11 -4 31 0
10 21 -34 0
-43 29 -45 0
-45 17 -11 0
-41 -33 10 0
-35 50 -46 0
13 -49 -14 0
-35 27 -38 0
-40 13 48 0
-42 37 -12 0
-46 28 -10 0
-44 -14 -6 0
1 21 -11 0
-13 26 -40 0
47 -24 -25 0
3 -48 42 0
21 -35 44 0
-41 25 30 0
-39 28 -42 0
9 -10 29 0
-41 12 -26 0
-46 31 -12 0
-3 22 -44 0
-28 32 36 0
13 -43 -21 0
45 15 29 0
11 -30 7 0
22 18 41 0
12 -38 9 0
25 33 -14 0
18 -17 -28 0
6 34 -20 0
-14 -24 36 0
44 -41 48 0
41 -28 -11 0
16 -6 -14 0
-32 -6 -39 0
-16 20 2 0
-6 -7 -39 0
-12 -16 -34 0
47 9 -16 0
-27 49 5 0
-4 19 -31 0
39 -2 -10 0
45 -28 22 0
-36 -39 -26 0
-38 -28 4 0
8 49 12 0
11 3 -8 0
13 26 -28 0
7 -26 14 0
20 -42 46 0
8 15 -17 0
-46 -22 -44 0
-45 -15 -21 0
-46 -23 7 0
-14 45 5 0
40 -5 19 0
27 -14 -49 0
40 -5 45 0
-27 32 -48 0
-32 49 -17 0
46 -15 24 0
-17 44 -37 0
-18 26 -42 0
