c instance by G2
c solution = 00010100001100100011
p cnf 20 60 3
w 8 2 9 1 2 9 5 3 8 0 4 3 6 1 4 8 9 5 9 9 
20 10 -5 0
19 -11 -17 0
-6 -19 -3 0
8 -18 -19 0
-2 -19 7 0
7 -18 -17 0
-17 16 1 0
5 3 -9 0
16 -10 1 0
12 14 16 0
1 -17 -8 0
-6 -7 5 0
3 12 -11 0
15 6 12 0
-10 11 -19 0
-14 -6 -12 0
3 9 -10 0
-8 12 -18 0
-18 -4 1 0
-11 -6 19 0
-18 10 14 0
-16 15 -10 0
-16 7 15 0
14 -7 -10 0
10 19 17 0
-11 9 -13 0
-9 -17 -16 0
-20 -3 -10 0
-16 -20 15 0
3 -13 -6 0
8 -1 -15 0
-13 -12 14 0
9 -14 19 0
-15 -17 6 0
-6 11 17 0
3 -16 -11 0
9 18 6 0
-16 -15 -11 0
16 8 -5 0
20 -15 18 0
-7 -4 13 0
18 1 -16 0
18 -20 4 0
-1 -6 -20 0
13 1 15 0
8 11 1 0
-3 8 -5 0
17 11 -14 0
-1 -10 7 0
-18 5 19 0
-11 9 -8 0
-5 -9 19 0
18 1 4 0
16 11 -8 0
-9 -18 -13 0
-2 6 20 0
-1 -4 -11 0
6 -5 9 0
-7 -5 8 0
12 13 -9 0
