c instance by G2
c solution = 111101111101100001010110101110
p cnf 30 168 3
w 6 0 6 9 8 6 4 9 2 0 9 1 9 5 6 1 2 6 0 7 4 4 9 1 7 3 9 3 3 8 
-14 10 8 0
26 -14 -28 0
-9 15 -21 0
10 18 -21 0
18 27 -6 0
-23 29 -24 0
14 -15 25 0
-17 -28 -13 0
6 -25 11 0
-10 -14 -26 0
27 24 -3 0
-23 -17 -2 0
18 -12 -30 0
19 -8 23 0
-26 14 -9 0
6 -9 -19 0
16 22 7 0
-14 7 -20 0
27 25 29 0
1 17 -18 0
-19 -8 -13 0
-2 7 -1 0
-24 -5 -15 0
1 -18 -6 0
20 28 16 0
10 -7 15 0
-21 8 -29 0
16 18 -30 0
14 17 6 0
-17 8 30 0
25 -30 24 0
-23 -7 25 0
29 27 17 0
7 -13 -28 0
13 -21 19 0
-22 -19 16 0
-10 -1 7 0
-21 -30 22 0
-23 26 -14 0
-22 14 -11 0
-14 -20 9 0
-1 18 -24 0
-14 -22 -17 0
7 -5 -16 0
22 -24 -29 0
8 -28 -19 0
20 -10 -13 0
24 28 -29 0
4 13 -21 0
29 7 22 0
-30 5 18 0
-28 -21 2 0
1 -28 -22 0
12 22 -8 0
7 -4 -15 0
-19 20 -6 0
30 5 -24 0
22 25 7 0
-21 -3 -13 0
6 9 -13 0
2 23 15 0
25 -13 -9 0
28 30 7 0
-5 15 -13 0
-11 17 24 0
-9 23 15 0
-9 6 19 0
-12 -10 -30 0
-12 19 -15 0
3 -28 10 0
-19 -9 -16 0
9 -18 -14 0
24 27 -9 0
2 11 25 0
9 -5 20 0
-22 28 30 0
-23 9 19 0
-16 -14 24 0
-17 22 -26 0
4 12 11 0
14 4 9 0
-15 1 -9 0
21 17 -5 0
-14 -7 -8 0
28 -1 24 0
18 -9 -19 0
9 28 -23 0
22 17 -20 0
10 23 -21 0
-30 24 -2 0
-24 -27 -13 0
6 17 -5 0
-4 1 -5 0
28 4 12 0
6 -16 13 0
-26 20 -19 0
-29 -16 -1 0
-27 12 -23 0
16 22 -15 0
21 -2 -24 0
-27 -16 -29 0
14 5 12 0
29 -11 4 0
-12 29 -9 0
8 2 -28 0
27 30 -2 0
22 19 -10 0
21 -16 23 0
1 -21 -30 0
5 -4 -14 0
4 -23 -29 0
18 12 -10 0
19 5 -15 0
23 16 -11 0
-24 -2 -20 0
13 -30 16 0
11 -1 13 0
11 -30 -3 0
3 -28 -11 0
23 -24 8 0
13 -1 9 0
-22 30 -11 0
-25 2 -14 0
29 24 20 0
24 -6 28 0
3 -22 -4 0
-28 -21 -10 0
17 -10 7 0
15 13 1 0
10 -12 4 0
-30 -19 -11 0
3 4 -21 0
-28 -5 -17 0
6 -15 -11 0
-26 12 27 0
-16 -23 -26 0
18 -5 -2 0
-18 -24 -5 0
9 -11 -29 0
-10 -1 8 0
-2 -4 -26 0
-1 -30 3 0
-19 -7 11 0
-10 -11 17 0
10 7 19 0
-7 4 -9 0
8 -27 6 0
25 21 -6 0
14 4 -29 0
-23 -10 25 0
21 12 15 0
6 25 -2 0
-11 25 -14 0
-1 -11 15 0
-16 30 -5 0
-6 -27 22 0
18 8 -10 0
-30 21 1 0
-19 -8 13 0
18 15 -17 0
1 -8 26 0
-4 10 -19 0
18 -29 14 0
-15 -2 3 0
-22 2 17 0
3 26 14 0
-18 6 -19 0
6 10 4 0
