c instance by G2
c solution = 0011110001011100001010011010101011001100
p cnf 40 144 3
w 9 3 7 7 8 8 9 0 2 8 5 9 7 0 5 7 8 3 5 8 4 7 1 4 3 1 2 7 9 5 6 5 6 8 4 4 0 5 5 0 
-14 -34 29 0
29 -16 -36 0
30 18 -28 0
36 5 34 0
8 24 -22 0
9 40 -8 0
17 39 19 0
-4 27 36 0
30 35 5 0
28 -16 19 0
-6 -23 4 0
17 19 -21 0
35 25 16 0
14 6 -8 0
30 33 -21 0
17 33 24 0
-28 -17 -7 0
33 -19 -7 0
-2 3 -27 0
5 30 -27 0
-24 29 16 0
17 -9 7 0
-34 -33 -9 0
38 -35 15 0
2 25 30 0
33 -4 27 0
12 22 34 0
11 1 -8 0
-5 31 -34 0
20 -18 -19 0
23 -16 -8 0
-5 -10 -16 0
-3 5 -24 0
27 -36 2 0
-29 11 -36 0
-6 -12 -1 0
-30 -4 16 0
-15 4 -30 0
1 24 -22 0
19 7 -30 0
-33 4 -32 0
-7 -14 -3 0
-14 2 13 0
-31 -25 -39 0
-30 26 36 0
-6 36 -22 0
-13 1 -17 0
20 9 5 0
20 -28 34 0
24 -25 -31 0
-14 31 -2 0
15 -13 -17 0
-40 38 2 0
-8 24 20 0
40 -9 -20 0
-12 22 -9 0
31 29 32 0
-40 6 1 0
34 -13 24 0
-28 36 4 0
-35 39 2 0
-35 -14 21 0
28 -35 -15 0
9 21 -27 0
-2 -27 -19 0
-20 -17 -1 0
33 -31 36 0
-25 1 -22 0
20 17 37 0
-22 -18 7 0
27 12 -5 0
32 35 -1 0
29 -26 -13 0
-35 -27 -29 0
-37 -36 -27 0
-29 9 14 0
-4 -19 -23 0
-26 17 35 0
13 36 -6 0
6 -29 25 0
-32 26 -38 0
9 -20 -33 0
-30 3 19 0
31 -29 4 0
24 27 -25 0
21 27 -12 0
-29 8 4 0
-23 -16 -18 0
34 2 4 0
23 -29 -26 0
-20 16 40 0
14 10 4 0
4 -33 17 0
-20 3 40 0
-10 -33 38 0
25 -6 13 0
-31 -10 -15 0
-23 -19 -16 0
-2 21 -10 0
35 -26 23 0
-38 14 -18 0
-14 -10 34 0
-29 -35 -21 0
40 31 -4 0
-30 23 -19 0
11 -15 -4 0
38 -11 -36 0
28 -16 -38 0
12 18 36 0
-38 -16 -20 0
-4 -17 -1 0
1 31 39 0
30 -23 32 0
-11 9 -4 0
-9 26 -6 0
15 -40 30 0
-10 -33 -15 0
7 -3 6 0
-27 -11 38 0
7 39 27 0
-30 -29 25 0
-23 12 -31 0
26 34 -28 0
-8 -37 38 0
-25 36 -2 0
38 -21 35 0
10 39 36 0
9 10 -19 0
-6 3 -33 0
17 -12 38 0
7 26 37 0
10 -16 21 0
33 23 10 0
-20 -28 18 0
-3 -26 -22 0
-15 -28 -12 0
1 29 16 0
-17 -12 15 0
-5 -33 13 0
13 1 -12 0
-36 7 11 0
12 32 35 0
27 -10 -40 0
-38 19 17 0
