c instance by G2
c solution = 1110001111010000010100110100010100010011
p cnf 40 80 3
w 8 1 0 8 0 3 0 6 3 2 4 2 3 2 8 3 0 0 1 7 6 0 4 1 2 5 3 0 7 4 7 6 4 2 0 4 7 9 7 9 
32 19 35 0
-6 15 13 0
5 2 28 0
27 -34 -39 0
-28 29 -24 0
31 -18 -4 0
24 -25 13 0
-39 26 -36 0
-34 -36 13 0
-15 -25 29 0
28 -26 -27 0
9 -13 34 0
-36 -21 -20 0
-13 -22 35 0
29 -9 -38 0
6 -8 24 0
12 -1 37 0
32 34 37 0
-23 -24 -15 0
26 13 -8 0
-32 -35 -3 0
-16 23 -20 0
-38 30 -26 0
22 -13 -4 0
19 -25 35 0
-17 -6 -23 0
-39 -35 38 0
-39 -34 -24 0
-10 20 22 0
-9 -7 23 0
17 -37 34 0
-40 -14 -10 0
20 -17 -27 0
-8 40 37 0
-36 31 20 0
-31 -8 38 0
38 39 34 0
-22 -33 21 0
1 -7 -40 0
-10 -1 9 0
3 -1 27 0
-14 -35 -18 0
9 -14 -13 0
13 -37 8 0
-22 -32 -10 0
-33 35 17 0
7 26 -19 0
-8 5 36 0
-16 13 -7 0
40 -11 -1 0
-10 -13 -9 0
-5 -30 14 0
21 -32 -31 0
-20 -3 10 0
-24 -34 37 0
-32 22 -19 0
37 -24 18 0
37 16 -14 0
36 -4 -17 0
5 -29 26 0
-29 6 31 0
30 28 15 0
14 -27 16 0
-36 -35 24 0
34 11 23 0
39 5 9 0
-22 -36 37 0
21 -38 8 0
-17 -39 25 0
-14 19 18 0
8 22 37 0
-23 -11 14 0
-2 29 32 0
6 -14 26 0
-38 -30 29 0
34 14 7 0
-4 -40 30 0
29 -22 33 0
9 25 16 0
15 30 3 0
