c instance by G2
c solution = 101110110111110100010101010001110111001100011010001111000101
p cnf 60 228 3
w 3 9 8 3 5 1 3 9 2 5 1 6 2 6 9 5 4 6 9 3 6 6 8 0 3 2 0 2 0 3 0 4 8 8 0 3 2 2 7 3 2 2 3 8 0 0 8 4 3 1 2 6 0 8 8 6 2 6 9 2 
-57 32 53 0
11 29 3 0
-57 50 -60 0
60 -55 58 0
16 33 -52 0
8 21 43 0
-58 -15 28 0
40 -39 -60 0
-27 -52 -13 0
23 58 45 0
30 7 8 0
46 -4 -43 0
-49 -53 25 0
-23 18 48 0
53 -15 -47 0
46 -19 6 0
35 -49 42 0
41 12 57 0
54 27 47 0
48 -14 53 0
-17 33 43 0
-29 11 -56 0
-3 56 5 0
-5 18 4 0
-2 -33 25 0
-39 -10 31 0
21 -49 59 0
7 -3 -39 0
36 -21 40 0
25 47 -5 0
36 -19 -44 0
-18 9 58 0
-25 -28 19 0
-58 -59 -14 0
44 -39 -25 0
25 52 15 0
42 22 -36 0
-17 34 -48 0
-10 -49 13 0
-26 6 10 0
-53 -55 -33 0
-60 -5 22 0
-55 31 32 0
-57 -5 50 0
29 -18 -25 0
-59 -8 27 0
48 -32 -46 0
-2 -60 -10 0
55 35 21 0
-5 -10 1 0
26 -52 45 0
-19 38 13 0
-28 59 -3 0
-59 -7 -5 0
-6 33 28 0
-50 43 -60 0
17 -3 -56 0
-48 -60 -44 0
-9 57 3 0
-29 -6 43 0
54 -16 -40 0
57 -34 31 0
27 -11 -59 0
37 -25 49 0
-41 42 46 0
13 -39 -21 0
-55 10 19 0
28 -50 -12 0
35 18 -36 0
55 -25 7 0
12 55 19 0
-23 2 56 0
4 -12 -19 0
23 -49 15 0
15 52 -60 0
52 -58 7 0
30 4 -50 0
-54 42 8 0
26 36 40 0
39 -24 -36 0
42 -18 -7 0
-49 -26 -22 0
-24 -23 57 0
-57 -60 -38 0
-11 33 13 0
-28 -50 -52 0
-40 3 -24 0
-31 -28 -20 0
-7 24 10 0
-43 -36 41 0
-21 54 -23 0
3 -6 45 0
-57 20 -44 0
7 -1 -53 0
-15 2 -7 0
-10 54 -27 0
18 32 50 0
-18 45 -20 0
41 13 25 0
17 -20 34 0
-54 -23 60 0
-3 -45 47 0
56 -33 -37 0
-17 9 13 0
50 -55 -58 0
25 19 24 0
32 -4 -26 0
-21 56 -44 0
1 -31 -11 0
57 34 16 0
-28 12 -45 0
-12 -5 -38 0
34 49 -11 0
-47 40 -57 0
24 38 44 0
-47 42 -28 0
-29 50 51 0
-45 58 49 0
34 49 19 0
12 23 -59 0
-9 23 -15 0
47 -45 58 0
-55 31 47 0
-41 -31 -36 0
55 60 -4 0
-38 -23 4 0
16 60 41 0
7 55 10 0
-57 1 11 0
46 -19 -39 0
21 -19 -59 0
-23 -33 -16 0
-32 22 -21 0
-51 60 -53 0
39 -49 -40 0
7 46 12 0
-20 55 3 0
37 51 -26 0
52 13 18 0
20 -26 55 0
55 32 3 0
-35 2 -29 0
-47 1 24 0
-5 11 -47 0
-54 -35 51 0
19 -30 24 0
-5 32 30 0
21 5 -24 0
-17 55 -34 0
16 33 11 0
24 57 -58 0
-3 53 15 0
41 -42 44 0
7 6 -20 0
-48 46 -21 0
21 8 23 0
-43 -47 -60 0
39 -30 -44 0
7 41 8 0
8 -57 -38 0
-18 -25 16 0
-37 -54 -28 0
-16 32 23 0
52 -32 35 0
14 -44 38 0
36 -40 2 0
58 27 42 0
23 52 -54 0
17 -16 44 0
-30 40 10 0
16 -12 -8 0
-6 13 50 0
42 -19 -32 0
-23 -9 -27 0
-43 35 -27 0
-41 27 1 0
-24 -17 43 0
15 -22 20 0
-8 -9 -26 0
-30 22 -20 0
27 3 -19 0
31 -59 -16 0
14 -60 9 0
16 26 -20 0
29 53 -26 0
-28 -36 34 0
-21 32 53 0
16 -51 -49 0
26 -13 -3 0
15 30 -39 0
-15 -14 -30 0
54 -2 33 0
-46 53 -60 0
-39 1 30 0
5 41 -8 0
-32 -37 5 0
-22 -39 45 0
55 -17 -47 0
-42 2 -35 0
-5 -30 12 0
-12 -5 -42 0
57 -25 54 0
23 34 -57 0
20 -8 30 0
25 -6 59 0
17 47 33 0
36 38 1 0
26 25 21 0
-57 -7 -18 0
-11 26 -28 0
31 29 4 0
22 -38 13 0
-32 -24 -19 0
-33 -16 18 0
-4 -17 -3 0
-58 44 43 0
20 -26 58 0
47 -23 12 0
-60 -37 17 0
1 -4 -59 0
31 -41 50 0
-21 28 -8 0
-42 -32 60 0
32 59 1 0
-21 -53 -8 0
45 -2 42 0
-53 -59 -16 0
-36 -6 54 0
