c instance by G2
c solution = 01001010101111100110
p cnf 20 116 3
w 5 3 9 9 1 5 2 4 6 7 7 2 6 4 6 1 1 8 4 6 
13 16 -2 0
-15 1 -20 0
10 -13 15 0
-4 17 18 0
7 17 4 0
9 -12 11 0
-20 -9 -8 0
-18 20 15 0
-15 17 -4 0
-3 7 4 0
-8 -7 19 0
-10 -18 -4 0
-16 11 1 0
15 20 9 0
18 -4 -14 0
-14 13 -16 0
4 -19 -17 0
-20 -17 -18 0
6 1 2 0
-11 5 -1 0
-16 -4 -19 0
-8 -4 2 0
20 -11 -10 0
1 9 -4 0
-15 -2 19 0
-5 -4 17 0
-11 3 18 0
-13 7 14 0
-1 -11 -14 0
-13 18 20 0
16 18 6 0
-10 16 14 0
10 -14 18 0
16 -20 -10 0
-8 17 -15 0
-6 16 15 0
-8 -16 20 0
13 -7 -3 0
16 -17 19 0
8 2 5 0
-12 5 6 0
-16 -11 18 0
-6 -7 3 0
-11 -8 -17 0
-1 12 -16 0
-5 -1 10 0
6 14 4 0
8 6 7 0
-16 10 -4 0
-4 -7 9 0
-2 19 -10 0
-15 -4 19 0
13 20 -16 0
-14 10 2 0
-20 12 -13 0
-19 15 -17 0
-19 -12 9 0
-4 -7 -2 0
-12 -7 -4 0
-15 9 -3 0
19 15 -1 0
-5 2 -4 0
-1 -4 -6 0
-3 -8 14 0
15 -11 -18 0
7 17 4 0
9 7 -17 0
13 -14 12 0
-14 3 -1 0
-15 -1 -5 0
-14 -10 -9 0
16 19 -2 0
12 -19 -7 0
4 12 -16 0
-18 14 15 0
-8 -19 -12 0
-7 12 17 0
2 8 10 0
18 9 4 0
14 -7 -5 0
19 -15 6 0
-12 -7 5 0
-13 3 18 0
-17 -18 -5 0
-9 -1 -18 0
8 14 7 0
9 14 6 0
-10 -5 -15 0
2 3 20 0
2 20 -17 0
8 -1 -5 0
-5 -17 6 0
-1 -5 -18 0
20 -1 -17 0
-17 -20 -12 0
11 3 -14 0
-19 -4 -12 0
-1 15 6 0
-16 -11 -13 0
12 8 16 0
12 13 9 0
-14 13 11 0
16 6 7 0
3 -20 14 0
-14 9 3 0
-12 13 -4 0
-9 7 -18 0
-14 -3 -1 0
20 12 -3 0
4 18 -9 0
19 2 15 0
-15 6 12 0
6 -3 -15 0
7 -18 3 0
-4 9 15 0
-10 17 -7 0
