c instance by G2
c solution = 101110110111110100010101010001110111001100011010001111000101
p cnf 60 204 3
w 5 3 4 1 2 2 6 7 6 9 8 3 1 4 1 2 7 6 8 3 2 4 3 5 8 8 2 5 4 7 4 3 5 9 8 0 9 3 3 1 0 9 0 8 8 8 8 1 3 9 4 3 5 9 0 2 3 6 3 4 
-28 12 -45 0
-57 -60 -38 0
-39 -33 25 0
19 26 57 0
-19 38 13 0
8 -57 -38 0
52 13 18 0
-24 -17 43 0
16 33 11 0
-4 -17 -3 0
-9 23 -15 0
21 -28 33 0
-18 45 -20 0
-57 1 11 0
25 52 15 0
-53 -55 -33 0
-50 43 -60 0
3 38 -22 0
55 32 3 0
25 19 24 0
-6 13 50 0
-16 32 23 0
17 -20 34 0
-5 39 50 0
-10 54 -27 0
-24 -23 57 0
19 -31 53 0
-11 33 13 0
46 -4 -43 0
22 -38 13 0
-36 4 59 0
34 -16 -32 0
10 -20 41 0
31 29 4 0
-21 28 -8 0
36 38 1 0
54 27 47 0
-57 20 -44 0
19 -30 24 0
-7 -52 -17 0
23 58 45 0
37 -38 57 0
-30 -22 8 0
17 47 33 0
-55 31 32 0
-58 -59 -14 0
26 36 40 0
-48 -4 21 0
-6 33 28 0
-55 10 19 0
-21 54 -23 0
35 -49 42 0
33 60 -5 0
23 34 -57 0
1 -31 -11 0
-7 41 58 0
13 -39 -21 0
33 -6 27 0
7 55 10 0
36 -21 40 0
30 7 8 0
-37 -22 33 0
41 -42 44 0
29 53 -26 0
20 -26 55 0
26 25 21 0
39 -30 -44 0
-21 56 -44 0
36 -19 -44 0
-32 22 -21 0
57 45 21 0
-57 28 42 0
11 29 3 0
4 -12 -19 0
20 -26 58 0
-5 -30 12 0
25 -20 54 0
18 31 9 0
-15 -14 -30 0
-26 -5 -50 0
-43 35 -27 0
-41 27 1 0
-21 -47 -5 0
-8 55 -56 0
-47 1 24 0
-25 43 28 0
51 9 -5 0
59 -26 47 0
-57 -7 -18 0
47 -23 12 0
26 -52 45 0
45 -2 42 0
-9 57 3 0
-59 -51 15 0
-3 7 19 0
-29 11 -56 0
-37 -54 -28 0
-23 -33 -16 0
39 -49 -40 0
23 -45 -15 0
7 41 8 0
-54 -23 60 0
-47 42 -28 0
23 41 -49 0
22 -3 9 0
27 -16 14 0
-46 2 25 0
41 12 57 0
42 -19 -32 0
40 -54 49 0
-23 2 56 0
-2 -22 -1 0
-3 -8 36 0
30 -58 -5 0
16 46 25 0
-54 -34 5 0
21 -19 -59 0
37 51 -26 0
49 24 -13 0
23 52 -54 0
-42 2 -35 0
-30 40 10 0
29 -18 -25 0
-55 31 47 0
-57 32 53 0
-5 32 30 0
-15 2 -7 0
-48 46 -21 0
21 -49 59 0
-41 42 46 0
-2 -33 25 0
52 -35 -13 0
-3 53 15 0
-28 -50 -52 0
24 38 44 0
29 -51 44 0
38 46 -9 0
-7 24 10 0
-47 40 -57 0
59 -19 -8 0
-11 26 -28 0
-41 -26 -5 0
57 34 16 0
-51 60 -53 0
55 35 21 0
31 -41 50 0
34 49 19 0
31 -59 -16 0
8 21 43 0
-49 -26 -22 0
32 59 1 0
7 6 -20 0
7 46 12 0
13 -45 55 0
27 20 -32 0
-17 34 -48 0
46 -19 6 0
3 -6 45 0
-1 59 -27 0
17 -52 1 0
-60 -5 22 0
58 27 42 0
16 26 -20 0
-28 59 -3 0
-18 50 43 0
-13 -60 -23 0
57 -25 54 0
-23 -9 -27 0
16 -51 -49 0
11 59 -39 0
-17 55 -34 0
55 57 -42 0
-3 -45 47 0
16 60 41 0
-43 -47 -60 0
-18 -25 16 0
47 -45 58 0
52 -58 7 0
28 23 -55 0
-29 50 51 0
55 -17 -47 0
-53 -59 -16 0
-46 53 -60 0
35 -16 -40 0
-24 -53 -29 0
12 42 -30 0
-54 42 8 0
53 -15 -47 0
14 -44 38 0
-29 -6 43 0
30 4 -50 0
-36 -6 54 0
-21 32 53 0
12 23 -59 0
46 -19 -39 0
52 -32 35 0
7 -1 -53 0
-39 -10 31 0
60 -55 58 0
16 33 -52 0
-28 -36 34 0
-42 -32 60 0
-43 25 -20 0
-58 -20 32 0
