c instance by G2
c solution = 000000000101101100111100001101000010011111000000101110000000
p cnf 60 72 3
w 0 1 9 9 5 9 3 4 8 6 4 1 1 3 8 8 2 2 8 3 8 0 7 3 1 6 7 3 4 3 8 2 6 8 7 1 1 5 7 1 4 3 6 5 0 2 4 0 4 0 6 7 3 0 5 6 3 7 1 0 
-13 -10 22 0
16 57 -1 0
-47 -20 -27 0
14 -22 16 0
23 -51 15 0
-27 -1 15 0
43 -20 -4 0
28 -49 9 0
39 -22 50 0
19 -30 -10 0
-44 37 36 0
-53 -11 -19 0
55 20 11 0
-34 32 -12 0
-2 9 -28 0
45 7 -44 0
3 -6 31 0
24 25 -23 0
-3 59 -40 0
18 35 17 0
-53 34 -5 0
-40 -60 26 0
-26 23 -49 0
7 -46 -21 0
10 31 23 0
30 -53 -10 0
37 -1 17 0
-9 -27 -53 0
-36 -49 -53 0
-12 8 -43 0
6 51 26 0
-13 -10 49 0
36 56 -31 0
32 -37 25 0
42 -20 47 0
-12 -26 31 0
-49 54 27 0
-28 -59 -12 0
48 1 -54 0
47 -25 18 0
47 -33 -35 0
7 6 -8 0
-21 41 56 0
34 57 12 0
18 -41 -45 0
-14 58 9 0
-29 -12 -42 0
-50 36 56 0
-36 -12 25 0
56 -32 -53 0
53 17 -20 0
-29 10 -55 0
-17 3 -47 0
47 -24 36 0
59 9 -24 0
56 -58 -20 0
-20 -7 -52 0
-27 21 17 0
-39 -55 2 0
46 34 -3 0
37 -30 -17 0
5 -13 -18 0
33 -48 32 0
28 -54 42 0
-22 52 26 0
32 -57 5 0
-9 47 -40 0
-56 -27 44 0
40 55 56 0
38 50 -49 0
-30 13 37 0
-10 27 -6 0
