c instance by G2
c solution = 101010010101110001011111110100
p cnf 30 114 3
w 2 3 0 0 5 6 3 6 3 5 6 5 8 1 4 3 9 7 0 7 7 6 3 9 0 8 5 9 3 2 
6 -10 3 0
-19 6 -25 0
13 15 -1 0
23 -17 14 0
-24 6 22 0
25 -7 -28 0
-12 15 -16 0
-15 17 24 0
12 3 22 0
-7 30 -23 0
13 2 20 0
13 -28 17 0
27 -15 -28 0
-20 -19 5 0
-10 27 23 0
9 -12 -17 0
-14 -22 8 0
4 -20 -15 0
-29 12 23 0
17 3 -15 0
24 -14 -10 0
-16 10 -27 0
9 -2 -14 0
10 -2 15 0
2 -4 21 0
19 -2 -14 0
-5 19 25 0
27 21 -12 0
11 -24 10 0
15 -2 -11 0
1 7 -14 0
7 -2 -21 0
10 1 18 0
-3 9 12 0
12 17 11 0
28 16 -2 0
21 -18 -26 0
-3 -7 1 0
24 -12 25 0
6 -18 -2 0
-21 -22 -17 0
-13 -9 2 0
-25 27 18 0
-10 -18 -11 0
17 -21 8 0
25 7 21 0
-8 -26 20 0
7 -6 -25 0
18 2 -9 0
-28 1 -13 0
23 15 -10 0
-17 -4 -21 0
-16 3 26 0
-4 -18 -3 0
14 28 -21 0
-20 -11 -14 0
15 23 21 0
-22 -2 -6 0
-3 15 -27 0
-27 -26 8 0
-4 -27 -18 0
20 6 -12 0
26 8 -15 0
25 26 -18 0
-20 21 -3 0
-28 7 26 0
-28 -14 26 0
25 -4 -29 0
25 -23 16 0
-8 3 -5 0
-17 6 11 0
-27 1 -25 0
14 9 -20 0
23 -22 2 0
9 -25 -19 0
-17 12 -2 0
9 20 -23 0
-30 -20 29 0
6 -5 -9 0
-22 -18 24 0
5 27 6 0
-5 15 -4 0
-7 24 -30 0
-26 -29 -18 0
22 -26 28 0
6 24 19 0
24 -12 3 0
-13 23 7 0
-28 30 -17 0
-6 15 -25 0
19 26 13 0
22 2 13 0
21 13 22 0
-27 10 -8 0
-3 -28 25 0
21 -19 30 0
-20 -13 1 0
16 -1 -27 0
2 -29 -22 0
14 7 3 0
14 -6 -17 0
-5 8 -29 0
-22 5 17 0
9 -23 28 0
28 -26 -23 0
26 -7 2 0
26 -18 -22 0
17 -15 -21 0
-23 -5 10 0
-18 -7 29 0
14 -12 -4 0
24 -8 15 0
17 4 24 0
10 -27 -3 0
