c instance by G2
c solution = 11011011110100110101100011111011110000000011001000
p cnf 50 220 3
w 3 6 5 9 1 2 6 2 1 1 0 8 7 8 1 7 9 8 6 5 1 6 8 6 6 6 4 3 6 3 3 1 8 9 8 6 0 5 6 6 7 2 8 3 4 1 6 3 7 0 
13 45 -14 0
-36 -5 -13 0
-50 -8 -6 0
12 -2 31 0
-5 18 -46 0
40 -21 18 0
38 27 23 0
30 -11 -19 0
13 -24 46 0
35 39 43 0
-5 27 -20 0
-14 23 50 0
30 -41 -27 0
-34 25 -8 0
47 33 -21 0
-34 -38 33 0
36 45 -38 0
-27 1 35 0
-42 -8 49 0
-15 8 -49 0
31 48 -29 0
-29 -3 27 0
29 20 -44 0
31 -45 -44 0
18 -31 42 0
-18 30 32 0
23 -3 -46 0
-46 42 -18 0
-18 8 -7 0
28 -10 -15 0
21 24 -26 0
3 4 -42 0
-21 2 33 0
21 -2 -32 0
-16 8 38 0
-17 -31 -5 0
46 -22 -29 0
12 14 -21 0
17 -7 -46 0
-14 18 -38 0
7 47 -11 0
-40 -3 -17 0
-27 -31 7 0
8 12 -11 0
-31 -24 -49 0
-6 -12 48 0
28 -29 -40 0
-38 -41 -3 0
-33 -3 6 0
26 37 40 0
-17 -48 11 0
-6 18 14 0
35 20 13 0
28 1 49 0
33 49 -45 0
42 -3 35 0
48 -9 -37 0
-1 -4 -19 0
41 -28 -6 0
-22 -33 49 0
-20 14 -41 0
47 -28 -31 0
41 33 -16 0
32 -44 -2 0
30 -33 10 0
-7 -11 -43 0
38 31 -23 0
35 -40 36 0
-6 31 30 0
-41 -23 44 0
19 -8 -37 0
23 14 -35 0
22 11 4 0
-20 -1 -40 0
-20 41 -40 0
-15 -12 21 0
-15 36 -48 0
-46 32 12 0
-49 44 43 0
46 49 10 0
34 -28 -1 0
15 22 35 0
22 16 -25 0
15 48 -41 0
-46 44 13 0
40 49 -36 0
-36 -48 -20 0
-25 -26 1 0
5 -43 22 0
-7 12 -22 0
-11 -25 -21 0
2 18 -48 0
13 -46 35 0
-22 -11 -24 0
6 -4 43 0
31 7 -40 0
8 22 31 0
-6 23 -22 0
-2 -20 -49 0
-20 19 44 0
18 -11 -39 0
25 33 10 0
-2 33 -21 0
-8 -42 37 0
-34 27 -44 0
37 17 33 0
50 -33 44 0
8 -18 -44 0
29 -13 -35 0
38 -16 34 0
42 44 35 0
34 16 44 0
-24 -26 22 0
13 43 -46 0
43 -29 -28 0
26 20 -19 0
-42 -10 11 0
1 -9 13 0
-22 -39 27 0
-16 8 32 0
-50 -32 48 0
26 -37 44 0
41 -39 38 0
31 22 -47 0
-24 -26 14 0
-34 17 -13 0
-46 -25 -48 0
-41 22 36 0
-34 33 9 0
33 -3 -24 0
-44 -43 -22 0
-50 39 42 0
-43 37 44 0
-29 -24 21 0
1 -29 47 0
-46 -30 38 0
-43 27 -25 0
2 23 15 0
-11 -24 -21 0
10 23 -45 0
15 13 -24 0
9 1 13 0
-41 -3 22 0
8 42 -32 0
7 -31 -47 0
9 8 20 0
-35 46 13 0
29 8 1 0
-47 -16 -38 0
-18 22 12 0
-30 12 -4 0
4 5 33 0
16 46 -13 0
2 33 40 0
39 21 -18 0
-19 48 2 0
39 17 9 0
13 48 -11 0
-4 22 9 0
41 28 19 0
-21 -43 -6 0
35 -36 9 0
5 -47 -2 0
-6 -35 34 0
47 5 20 0
-29 -17 2 0
-25 41 2 0
18 -29 -40 0
28 11 -12 0
17 -3 -33 0
-13 -20 49 0
3 -18 -30 0
-27 12 -44 0
-33 -30 3 0
38 7 9 0
2 -7 21 0
-34 -3 27 0
-7 -49 -45 0
14 -6 -42 0
29 45 -27 0
20 6 -32 0
13 18 27 0
-6 35 24 0
-36 -23 -39 0
-38 34 33 0
40 11 -30 0
27 36 -15 0
-35 17 46 0
-42 -9 -8 0
44 -46 4 0
31 -28 -18 0
49 29 22 0
49 -34 -23 0
-7 -6 -45 0
-19 -16 41 0
50 11 -13 0
-33 26 -30 0
13 -45 40 0
1 -32 -33 0
-39 -18 5 0
16 30 46 0
-10 43 -35 0
-46 -31 -50 0
46 19 -40 0
49 11 33 0
-39 37 -22 0
-30 -36 -50 0
29 15 -46 0
10 9 27 0
-33 -15 -40 0
-7 -39 15 0
38 -35 36 0
-22 35 49 0
50 -14 13 0
1 -7 -34 0
-6 32 24 0
-26 33 36 0
46 -6 24 0
-42 12 5 0
-11 -8 36 0
