c instance by G2
c solution = 01011110110110110010011100010100000111111010101000
p cnf 50 180 3
w 6 7 3 9 7 7 5 2 7 7 9 1 3 2 5 9 2 0 1 6 0 8 8 6 3 0 4 3 1 1 2 4 7 7 8 0 3 9 3 7 8 9 3 9 9 8 9 9 5 1 
38 42 17 0
46 -47 -11 0
34 -39 36 0
-11 38 -3 0
-44 -40 -22 0
46 -8 35 0
-11 29 -21 0
-34 -45 16 0
7 27 -33 0
40 -47 -7 0
-47 48 28 0
-7 11 -20 0
-18 50 12 0
49 -2 23 0
-16 30 -4 0
-28 43 -37 0
34 -29 50 0
-47 35 4 0
34 -49 -28 0
30 32 -31 0
-38 8 4 0
-23 -2 -35 0
-21 3 27 0
-34 21 -9 0
38 -9 -5 0
18 -27 -1 0
-37 -11 -32 0
25 -33 42 0
47 45 -3 0
48 -17 -3 0
3 -35 20 0
-18 -50 12 0
30 -22 28 0
28 -39 -18 0
9 -41 27 0
6 -45 23 0
-34 -44 -33 0
-31 43 -46 0
-24 -21 -2 0
8 26 -25 0
18 14 28 0
42 -46 -36 0
45 3 -37 0
-2 -44 -12 0
2 36 -11 0
50 -11 -12 0
6 -48 14 0
-4 -24 2 0
28 12 -36 0
-9 4 29 0
-27 39 -28 0
49 -48 14 0
-19 29 12 0
33 -47 -14 0
28 -44 -24 0
-35 14 -49 0
13 -25 -37 0
27 -35 -12 0
-9 -46 11 0
10 -31 20 0
-26 22 -39 0
-49 6 -26 0
29 -14 17 0
41 46 6 0
5 -11 -17 0
-26 -4 50 0
-14 -22 -30 0
-29 -31 -45 0
12 13 19 0
-38 10 8 0
44 -18 -34 0
4 10 46 0
-46 -47 42 0
-44 -8 -28 0
22 -35 -37 0
-12 6 37 0
12 44 33 0
41 42 48 0
-18 -19 25 0
16 50 -36 0
-25 -42 -10 0
10 -16 14 0
-5 -49 1 0
18 9 27 0
2 -3 -18 0
-24 36 33 0
1 44 -31 0
45 -35 44 0
35 1 7 0
-9 -46 -28 0
13 -33 44 0
-43 -50 17 0
-21 20 50 0
-36 11 -31 0
15 11 -22 0
-41 22 20 0
46 -30 -42 0
-35 29 -41 0
20 -34 -22 0
30 50 32 0
-29 -2 -48 0
-41 24 11 0
-13 -10 -50 0
4 -5 31 0
47 -45 18 0
-29 -33 3 0
-39 15 -30 0
-44 9 -38 0
-50 -32 47 0
46 -2 -31 0
10 -38 44 0
-39 -11 50 0
11 -7 -20 0
-39 -50 -9 0
-29 -41 -5 0
1 -11 28 0
-3 27 -2 0
-4 22 31 0
27 -5 37 0
24 22 26 0
-9 14 19 0
-2 -24 -50 0
-33 -20 -1 0
-8 -35 -44 0
50 25 -32 0
-20 -49 -33 0
-32 17 35 0
-15 11 -25 0
-30 -17 -45 0
36 -8 -14 0
18 -17 -16 0
-42 17 -44 0
-16 -9 -14 0
-4 -41 -48 0
6 -25 1 0
-12 -48 31 0
19 -39 -9 0
35 -39 30 0
8 50 6 0
-30 -47 -1 0
26 10 43 0
19 4 -20 0
22 -50 -1 0
-38 40 -29 0
28 47 -4 0
-38 37 -25 0
1 46 -32 0
21 -30 43 0
-2 -6 39 0
-44 -37 -10 0
-23 17 -29 0
-36 24 -45 0
25 -43 22 0
-10 -25 49 0
-37 30 11 0
35 26 28 0
-32 44 -8 0
-12 24 -33 0
9 -25 -26 0
-7 -12 -29 0
-8 44 -33 0
41 -26 -15 0
-29 46 -22 0
29 7 9 0
-5 31 -32 0
38 17 -20 0
-28 36 -24 0
37 4 -49 0
31 7 28 0
18 17 -27 0
-38 7 3 0
-12 13 -47 0
44 43 -3 0
8 -19 5 0
-10 40 24 0
43 4 -46 0
30 -35 11 0
-43 -11 7 0
-3 -5 34 0
10 19 47 0
