c instance by G2
c solution = 011010101111010100111010101011001011110011001010000111100101
p cnf 60 288 3
w 4 4 0 2 1 3 9 1 9 1 4 0 8 7 4 6 0 0 2 3 1 1 7 9 8 3 2 3 4 3 5 6 8 6 0 8 3 7 7 4 4 0 2 1 7 5 7 9 1 4 5 5 7 1 4 9 3 4 5 0 
34 14 58 0
-1 -15 59 0
48 -15 -40 0
58 60 59 0
-14 54 -1 0
44 -18 -10 0
-35 -50 24 0
56 20 43 0
56 55 23 0
13 -28 4 0
-21 -15 -49 0
25 -36 49 0
-46 -7 -25 0
-14 22 -44 0
-32 40 57 0
-53 -45 35 0
13 33 22 0
-19 30 8 0
26 55 25 0
30 52 -19 0
47 -21 -56 0
-13 -23 -27 0
42 29 -12 0
-27 16 39 0
-3 -33 -57 0
-53 -28 -10 0
52 -20 -37 0
12 -52 -33 0
-8 -34 57 0
-4 32 -47 0
24 -51 48 0
-8 55 35 0
-8 57 -33 0
-26 -33 51 0
-18 1 -58 0
46 14 49 0
45 8 -6 0
21 4 22 0
-60 44 2 0
39 41 -11 0
-17 11 41 0
-42 34 5 0
13 -42 14 0
40 -37 -57 0
-25 -24 -29 0
-24 13 -7 0
-2 -23 -43 0
39 -44 46 0
40 46 -8 0
14 2 30 0
3 38 59 0
-30 14 -24 0
19 4 -21 0
15 -24 -18 0
-41 -16 3 0
58 27 -56 0
16 -9 10 0
36 -28 -37 0
-29 11 -52 0
-31 -48 -47 0
-17 -45 48 0
28 47 4 0
-19 4 55 0
-2 22 12 0
31 -8 -19 0
20 -25 10 0
-23 42 -13 0
-6 22 -58 0
28 -60 10 0
19 -58 -18 0
-55 54 -33 0
53 43 -7 0
30 -4 35 0
34 10 50 0
-49 -25 -20 0
-14 -31 -30 0
-7 -6 56 0
42 -55 -23 0
-59 -25 55 0
-49 -46 -52 0
-48 18 -14 0
-42 5 -24 0
25 30 29 0
-17 -34 9 0
41 -30 -33 0
58 8 -15 0
37 21 -17 0
50 56 -46 0
25 31 53 0
-39 -56 10 0
45 -2 18 0
-29 57 -1 0
27 21 -32 0
-27 -11 20 0
8 -1 -29 0
-34 -57 -29 0
4 51 -43 0
18 5 -54 0
52 -57 60 0
-55 10 23 0
2 57 9 0
-55 -44 49 0
-11 -30 35 0
12 -43 -33 0
20 31 -59 0
-51 -46 28 0
37 -33 -57 0
-29 -2 58 0
53 -51 -3 0
-51 6 -60 0
19 -51 -40 0
-60 -22 -7 0
-40 -53 -8 0
-15 32 -10 0
-59 -31 -44 0
24 -26 11 0
19 -15 36 0
-50 45 -12 0
14 49 42 0
-33 -53 -13 0
-47 -26 28 0
-17 26 -22 0
-19 27 26 0
-48 43 5 0
-46 -5 -1 0
16 44 29 0
4 -14 -8 0
-52 12 17 0
-29 -26 17 0
-56 39 -12 0
-56 50 49 0
27 34 -58 0
-48 -35 -47 0
58 -22 31 0
16 3 41 0
5 -23 -54 0
-46 14 -56 0
11 5 31 0
4 59 23 0
-48 11 56 0
3 -12 -54 0
-53 -9 29 0
12 -25 38 0
46 -25 -40 0
-46 -60 -13 0
25 -54 10 0
-44 -52 20 0
-19 -8 41 0
48 -38 52 0
-35 49 -15 0
-42 16 28 0
-50 -2 28 0
20 -52 51 0
18 2 -9 0
13 8 -43 0
-16 -60 -24 0
-17 -26 44 0
-36 37 -54 0
12 35 20 0
-44 -45 -25 0
-39 50 47 0
-13 -18 -29 0
42 -50 -35 0
-33 58 20 0
-54 -1 -14 0
47 -37 -22 0
45 -19 -37 0
23 -11 -22 0
39 7 -48 0
20 -5 -42 0
12 53 60 0
-60 55 -21 0
-16 36 -3 0
36 -56 -59 0
20 -51 28 0
39 6 38 0
-55 58 6 0
-46 -40 17 0
-18 15 -59 0
50 -22 42 0
23 -12 8 0
-4 -9 -30 0
-13 -6 -56 0
12 -55 23 0
45 -31 -42 0
29 26 -45 0
27 -49 38 0
47 57 49 0
-7 -30 -15 0
-11 55 28 0
-45 12 -42 0
-51 19 -31 0
57 -28 49 0
-51 36 4 0
-32 28 30 0
-56 16 54 0
-56 42 -9 0
-46 -18 59 0
-32 37 12 0
1 -22 14 0
-58 20 19 0
9 37 -44 0
47 -45 -11 0
-48 3 -57 0
56 37 17 0
-28 -27 42 0
-54 52 49 0
-50 38 43 0
25 40 43 0
-8 25 53 0
59 -33 -44 0
37 17 -27 0
58 -60 -19 0
51 39 -49 0
21 -38 22 0
-45 42 -29 0
-6 -2 -9 0
58 -1 -31 0
11 -43 -2 0
-20 39 60 0
53 -2 -30 0
60 32 1 0
-13 47 -48 0
34 21 -2 0
8 26 35 0
43 50 7 0
54 17 -53 0
17 52 36 0
-58 -34 -51 0
37 -60 38 0
-34 -14 21 0
60 -55 22 0
17 -22 -7 0
-40 44 54 0
-58 37 59 0
5 -54 46 0
42 34 44 0
19 -7 32 0
57 29 -37 0
27 59 4 0
-33 45 34 0
-59 -9 37 0
57 -43 42 0
29 -21 -59 0
-43 -24 1 0
19 -39 -54 0
