c instance by G2
c solution = 1001110101010110010111100110010100001111
p cnf 40 216 3
w 6 8 1 6 3 4 9 3 8 9 1 1 6 1 1 5 3 5 9 7 8 6 0 3 4 0 4 3 4 7 8 4 1 3 7 6 1 4 9 1 
32 11 26 0
40 22 -33 0
1 26 17 0
25 37 -10 0
32 -39 -3 0
-24 17 31 0
-28 11 23 0
16 -7 33 0
-13 -23 -19 0
18 39 -17 0
35 -31 -25 0
17 10 -34 0
20 33 16 0
-18 -16 34 0
-35 19 -39 0
-30 15 -4 0
9 40 -17 0
2 27 -34 0
-13 -39 -20 0
-16 -33 7 0
10 35 -36 0
-7 -20 -3 0
10 -25 -23 0
10 19 -4 0
27 -8 -17 0
11 23 16 0
-30 26 -12 0
23 -28 -20 0
-34 7 -32 0
33 -24 -12 0
-11 -18 38 0
-37 32 9 0
16 -34 18 0
27 1 -13 0
-28 29 22 0
-18 -11 -37 0
1 -26 -12 0
40 -10 -36 0
27 -33 5 0
1 -29 -23 0
-16 -37 19 0
37 -28 -14 0
5 -27 39 0
27 32 -9 0
-4 33 8 0
-22 -34 28 0
31 -32 -16 0
26 9 -37 0
-34 -27 -1 0
-7 -37 36 0
-8 4 -12 0
33 -19 14 0
3 32 31 0
26 21 16 0
26 -9 23 0
27 -4 11 0
23 18 34 0
-36 25 31 0
-13 -35 -5 0
-8 10 -38 0
-17 -12 19 0
-2 28 7 0
-38 -34 -14 0
-23 -28 33 0
14 -1 -40 0
-29 -27 -5 0
33 36 -9 0
10 23 14 0
19 30 -17 0
12 25 -14 0
-14 38 17 0
19 15 9 0
-32 -35 9 0
31 5 -37 0
-4 -29 -14 0
-20 12 -25 0
28 24 38 0
22 25 36 0
-38 24 -34 0
38 -6 36 0
38 13 8 0
-11 5 21 0
3 -37 14 0
18 -14 -38 0
-20 -13 31 0
16 10 11 0
20 32 18 0
-24 29 19 0
28 -20 -2 0
25 7 -17 0
12 2 32 0
24 5 -34 0
-29 24 4 0
-34 -36 -9 0
14 -21 -6 0
17 -11 -21 0
-25 -24 13 0
25 -22 -3 0
12 -5 -6 0
39 -21 -7 0
-28 33 36 0
-27 22 -11 0
27 -17 14 0
31 -23 8 0
4 -30 16 0
31 -7 -28 0
12 -34 16 0
38 -2 -24 0
-4 -25 -21 0
-8 -32 40 0
-29 32 -38 0
21 -15 17 0
-29 8 -36 0
22 31 26 0
-9 38 40 0
15 -12 -20 0
37 28 -40 0
-31 -27 -32 0
-18 23 28 0
8 9 -23 0
39 -27 33 0
5 -10 -18 0
39 33 26 0
-28 31 9 0
-14 30 28 0
-8 40 14 0
35 1 27 0
-10 30 20 0
10 -33 -23 0
15 19 22 0
-22 -24 -33 0
-32 -16 14 0
-35 4 -18 0
-2 12 39 0
-4 7 -31 0
5 19 -20 0
31 -35 36 0
-3 9 35 0
-24 9 34 0
-25 -1 24 0
-18 -6 -7 0
4 -21 -20 0
14 27 -12 0
6 32 23 0
-28 37 31 0
22 21 26 0
-19 -35 17 0
17 -39 -16 0
-30 7 15 0
6 32 17 0
8 17 -34 0
8 -35 -40 0
33 25 -16 0
-6 15 9 0
8 30 -38 0
-14 32 -21 0
-33 7 28 0
-16 23 -31 0
19 -24 -20 0
4 -15 -1 0
37 16 3 0
-40 -14 -31 0
29 31 -16 0
38 -26 -15 0
2 -7 34 0
36 -12 30 0
24 38 33 0
-34 -11 30 0
39 18 -30 0
20 24 22 0
-8 -27 39 0
15 -1 22 0
36 28 -25 0
4 27 12 0
-30 9 6 0
1 -34 -11 0
-3 14 21 0
-24 4 10 0
25 -15 8 0
15 16 -38 0
-15 -7 9 0
-6 -34 23 0
-25 39 -26 0
-10 -13 -20 0
34 -9 7 0
-3 -19 12 0
26 36 9 0
18 -20 -22 0
21 5 20 0
-19 -30 -10 0
18 13 -38 0
11 22 -26 0
-10 -37 -31 0
29 12 -15 0
11 7 -24 0
13 27 6 0
-33 -22 -29 0
-31 -14 -4 0
-35 -19 -39 0
5 30 27 0
12 -37 -3 0
37 1 31 0
33 -36 17 0
32 9 10 0
-38 -33 -6 0
23 16 32 0
9 -25 -2 0
-2 -28 -14 0
-33 37 31 0
13 -22 -28 0
-26 -9 -21 0
12 3 39 0
-14 -19 23 0
22 9 -37 0
-11 -16 31 0
24 26 -29 0
